Portuguese	3	233956381	4347
			10)	zac	4023	301	9.228755E-7
			11)	zat	4303	209	6.408006E-7
		3)	zi	0	0	0.0
			1)	zir	1259	27143	8.322129E-5
			2)	zid	1601	15161	4.6484103E-5
			3)	zin	1820	10488	3.215654E-5
			4)	zia	2386	3799	1.1647853E-5
			5)	ziu	2554	2872	8.805642E-6
			6)	zij	2661	2408	7.383004E-6
			7)	zim	3234	983	3.013909E-6
			8)	zio	3308	880	2.6981077E-6
			9)	zis	3610	564	1.7292417E-6
			10)	zil	3667	518	1.5882043E-6
			11)	zi_	4174	251	7.695739E-7
			12)	zig	4192	245	7.511777E-7
		4)	zã	0	0	0.0
			1)	zão	1313	25128	7.704324E-5
		5)	zo	0	0	0.0
			1)	zo_	1484	18576	5.69546E-5
			2)	zon	1516	17924	5.4955548E-5
			3)	zos	2297	4370	1.3398558E-5
			4)	zou	2299	4349	1.3334171E-5
			5)	zoá	2449	3435	1.0531818E-5
			6)	zoa	3925	351	1.076177E-6
			7)	zoo	3929	349	1.070045E-6
			8)	zoi	4111	269	8.247625E-7
		6)	zm	0	0	0.0
			1)	zme	1544	16888	5.1779138E-5
		7)	zõ	0	0	0.0
			1)	zõe	1797	10872	3.3333894E-5
		8)	zê	0	0	0.0
			1)	zêl	2033	7003	2.1471418E-5
		9)	zs	0	0	0.0
			1)	zse	3079	1255	3.8478693E-6
		10)	zá	0	0	0.0
			1)	zám	3151	1133	3.4738136E-6
			2)	zál	3221	999	3.0629653E-6
			3)	záv	3775	445	1.364384E-6
		11)	zn	0	0	0.0
			1)	zno	3542	623	1.9101376E-6
		12)	zu	0	0	0.0
			1)	zul	3585	586	1.7966944E-6
			2)	zu_	4014	309	9.474037E-7
	31)	j	0	0	0.0
		1)	je	0	0	0.0
			1)	jec	532	95257	2.9206095E-4
			2)	je_	985	44008	1.3492991E-4
			3)	jei	1557	16349	5.012655E-5
			4)	jem	3552	613	1.8794773E-6
			5)	jea	4340	201	6.162723E-7
		2)	ja	0	0	0.0
			1)	ja_	639	79235	2.42937E-4
			2)	jam	1034	40534	1.2427852E-4
			3)	jar	1941	8239	2.5261033E-5
			4)	jad	2408	3650	1.1191015E-5
			5)	jas	2537	2934	8.995737E-6
			6)	jac	2801	1956	5.9971576E-6
			7)	jan	2944	1582	4.8504617E-6
			8)	jap	3639	536	1.6433928E-6
			9)	jav	3670	517	1.5851383E-6
			10)	jaz	4181	248	7.603758E-7
		3)	já	0	0	0.0
			1)	já_	646	78553	2.4084597E-4
			2)	jáv	2627	2565	7.864371E-6
		4)	ju	0	0	0.0
			1)	jud	837	55943	1.71523E-4
			2)	jun	1064	38384	1.1768655E-4
			3)	jus	1153	33463	1.0259861E-4
			4)	jur	1337	23979	7.3520365E-5
			5)	jul	1872	9461	2.9007724E-5
			6)	juí	2333	4121	1.2635116E-5
			7)	jug	2587	2746	8.4193225E-6
			8)	juv	2897	1703	5.2214514E-6
			9)	jui	3405	769	2.3577782E-6
		5)	jo	0	0	0.0
			1)	jo_	1496	18381	5.6356723E-5
			2)	jov	1819	10495	3.2178E-5
			3)	jos	2133	5837	1.7896426E-5
			4)	jog	2185	5315	1.6295957E-5
			5)	jor	2305	4304	1.31962E-5
			6)	jom	2861	1793	5.4973943E-6
			7)	jol	3640	535	1.6403268E-6
			8)	jou	4145	257	7.8797007E-7
	32)	à	0	0	0.0
		1)	às	0	0	0.0
			1)	às_	602	83392	2.556825E-4
		2)	àq	0	0	0.0
			1)	àqu	2463	3366	1.0320262E-5
	33)	x	0	0	0.0
		1)	xi	0	0	0.0
			1)	xis	775	61678	1.891067E-4
			2)	xim	1031	40818	1.2514926E-4
			3)	xig	1289	25904	7.9422476E-5
			4)	xit	1932	8341	2.5573769E-5
			5)	xib	2145	5685	1.743039E-5
			6)	xid	2618	2587	7.931823E-6
			7)	xic	2831	1881	5.767205E-6
			8)	xil	3344	831	2.547872E-6
			9)	xij	3555	609	1.8672132E-6
			10)	xin	3686	507	1.554478E-6
			11)	xia	3887	370	1.1344316E-6
		2)	xe	0	0	0.0
			1)	xem	1044	39825	1.221047E-4
			2)	xer	1324	24430	7.4903146E-5
			3)	xec	1657	13629	4.178694E-5
			4)	xe_	2487	3235	9.918612E-6
			5)	xen	3046	1327	4.0686236E-6
			6)	xeq	3216	1010	3.0966917E-6
			7)	xes	3312	873	2.6766454E-6
			8)	xei	4020	302	9.259415E-7
		3)	xt	0	0	0.0
			1)	xto	1144	33845	1.0376983E-4
			2)	xtr	1302	25400	7.78772E-5
			3)	xte	1410	20988	6.434987E-5
			4)	xti	2892	1709	5.2398477E-6
			5)	xta	3050	1323	4.0563596E-6
			6)	xtu	4237	230	7.0518723E-7
		4)	xc	0	0	0.0
			1)	xce	1228	28679	8.793072E-5
			2)	xcl	1689	12931	3.9646853E-5
		5)	xp	0	0	0.0
			1)	xpr	1425	20310	6.22711E-5
			2)	xpl	1426	20266	6.213619E-5
			3)	xpe	1573	15879	4.8685513E-5
			4)	xpo	1674	13253	4.0634113E-5
			5)	xpa	2872	1769	5.42381E-6
			6)	xpu	2927	1632	5.0037634E-6
			7)	xpi	3278	921	2.823815E-6
			8)	xpô	4054	288	8.8301704E-7
			9)	xpõ	4215	238	7.297155E-7
		6)	xa	0	0	0.0
			1)	xar	1533	17147	5.2573243E-5
			2)	xa_	1652	13749	4.2154865E-5
			3)	xas	1834	10080	3.0905598E-5
			4)	xam	2043	6842	2.0977786E-5
			5)	xac	2084	6408	1.964713E-5
			6)	xad	2244	4821	1.4781338E-5
			7)	xau	2836	1866	5.7212146E-6
			8)	xaç	3030	1378	4.2249912E-6
			9)	xan	3032	1371	4.203529E-6
			10)	xag	3124	1185	3.6332472E-6
			11)	xal	3335	847	2.5969287E-6
		7)	xo	0	0	0.0
			1)	xo_	1728	12215	3.7451573E-5
			2)	xos	2071	6569	2.014076E-5
			3)	xor	2160	5517	1.6915295E-5
			4)	xou	2668	2388	7.321683E-6
			5)	xon	3772	447	1.3705161E-6
			6)	xof	3847	401	1.2294786E-6
		8)	xu	0	0	0.0
			1)	xua	2265	4619	1.4161999E-5
		9)	xí	0	0	0.0
			1)	xíl	2296	4389	1.3456812E-5
			2)	xív	2524	3021	9.262481E-6
		10)	xã	0	0	0.0
			1)	xão	2355	3917	1.2009646E-5
		11)	xé	0	0	0.0
			1)	xér	2881	1745	5.350225E-6
		12)	xõ	0	0	0.0
			1)	xõe	3238	978	2.9985788E-6
		13)	xá	0	0	0.0
			1)	xám	3687	506	1.551412E-6
		14)	xj	0	0	0.0
			1)	xju	3696	499	1.5299497E-6
	34)	â	0	0	0.0
		1)	ân	0	0	0.0
			1)	ânc	895	50606	1.5515959E-4
			2)	âni	1680	13053	4.002091E-5
			3)	âne	2516	3077	9.4341785E-6
			4)	ânt	2678	2364	7.2480984E-6
			5)	âns	2855	1803	5.5280548E-6
			6)	ând	2953	1551	4.755415E-6
			7)	âng	3905	361	1.1068373E-6
		2)	âm	0	0	0.0
			1)	âmb	1238	27984	8.5799824E-5
			2)	âmi	2258	4697	1.440115E-5
			3)	âma	2910	1673	5.1294705E-6
			4)	âme	3193	1044	3.2009368E-6
	35)	ú	0	0	0.0
		1)	úl	0	0	0.0
			1)	últ	1002	42543	1.3043817E-4
			2)	úlg	3522	647	1.9837223E-6
		2)	úb	0	0	0.0
			1)	úbl	1088	36919	1.13194816E-4
			2)	úbi	3612	563	1.7261757E-6
		3)	úm	0	0	0.0
			1)	úme	1250	27412	8.4046056E-5
			2)	úmp	3972	327	1.0025923E-6
			3)	úmu	4280	215	6.5919676E-7
			4)	úmi	4300	209	6.408006E-7
		4)	ún	0	0	0.0
			1)	úni	1319	24764	7.59272E-5
			2)	úng	2658	2412	7.395268E-6
			3)	únc	2835	1871	5.736545E-6
			4)	úne	2969	1510	4.6297073E-6
			5)	úna	4283	213	6.530647E-7
		5)	úd	0	0	0.0
			1)	úde	1353	23260	7.131589E-5
			2)	údo	1832	10118	3.1022108E-5
			3)	úda	3473	689	2.1124956E-6
			4)	údi	4113	268	8.216964E-7
		6)	ús	0	0	0.0
			1)	úst	1560	16242	4.9798484E-5
			2)	úsi	3766	453	1.3889122E-6
		7)	úv	0	0	0.0
			1)	úvi	1648	13866	4.251359E-5
		8)	út	0	0	0.0
			1)	úti	2163	5501	1.686624E-5
			2)	útu	2382	3817	1.1703042E-5
			3)	úte	2858	1801	5.5219225E-6
		9)	úc	0	0	0.0
			1)	úca	2898	1698	5.2061214E-6
			2)	úcl	3698	497	1.5238177E-6
			3)	úci	4317	205	6.2853644E-7
		10)	úr	0	0	0.0
			1)	úri	3047	1324	4.0594255E-6
			2)	úrg	3899	363	1.1129695E-6
			3)	úrb	4073	282	8.6462086E-7
		11)	úg	0	0	0.0
			1)	úgi	3731	474	1.4532989E-6
		12)	úp	0	0	0.0
			1)	úpu	3826	413	1.2662709E-6
			2)	úpi	4097	274	8.4009264E-7
		13)	úz	0	0	0.0
			1)	úzi	4295	211	6.469326E-7
	36)	 	0	0	0.0
		1)	  	0	0	0.0
			1)	  _	1178	31609	9.691419E-5
		2)	 –	0	0	0.0
			1)	 – 	4235	231	7.0825325E-7
	37)	ô	0	0	0.0
		1)	ôr	0	0	0.0
			1)	ôr_	1805	10757	3.29813E-5
		2)	ôs	0	0	0.0
			1)	ôs_	2403	3668	1.1246203E-5
			2)	ôss	3947	342	1.0485827E-6
		3)	ôd	0	0	0.0
			1)	ôde	3311	874	2.6797115E-6
		4)	ôn	0	0	0.0
			1)	ônj	3761	454	1.3919782E-6
		5)	ôl	0	0	0.0
			1)	ôla	4301	209	6.408006E-7
			2)	ôlo	4332	202	6.193384E-7
	38)	w	0	0	0.0
		1)	wa	0	0	0.0
			1)	war	3747	463	1.4195725E-6
		2)	we	0	0	0.0
			1)	web	4203	242	7.419796E-7
	39)	k	0	0	0.0
		1)	km	0	0	0.0
			1)	km_	3784	442	1.3551859E-6
		2)	ka	0	0	0.0
			1)	ka_	3833	409	1.2540069E-6
		3)	ki	0	0	0.0
			1)	kin	3906	361	1.1068373E-6
		4)	ke	0	0	0.0
			1)	ket	3961	333	1.0209885E-6
		5)	ks	0	0	0.0
			1)	ks_	4153	255	7.81838E-7
		6)	ko	0	0	0.0
			1)	kos	4247	228	6.990552E-7
		7)	kn	0	0	0.0
			1)	kno	4339	201	6.162723E-7
